,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist,title
68,0.87,0.457,7,-10.86,1,0.176,0.256,0.253,0.114,0.5,98.044,audio_features,2J2qho1AJdg10nDB9n6Mxv,spotify:track:2J2qho1AJdg10nDB9n6Mxv,https://api.spotify.com/v1/tracks/2J2qho1AJdg10nDB9n6Mxv,https://api.spotify.com/v1/audio-analysis/2J2qho1AJdg10nDB9n6Mxv,269020,4,Cosmo Sheldrake,Rich
69,0.705,0.403,0,-15.331,1,0.0384,0.411,0.928,0.111,0.68,130.009,audio_features,7vS1M7HULPTkd3J4qsorPn,spotify:track:7vS1M7HULPTkd3J4qsorPn,https://api.spotify.com/v1/tracks/7vS1M7HULPTkd3J4qsorPn,https://api.spotify.com/v1/audio-analysis/7vS1M7HULPTkd3J4qsorPn,202464,4,Jessy Lanza,Giddy
70,0.431,0.583,8,-10.324,1,0.0448,0.0142,0.416,0.159,0.139,144.941,audio_features,5TORlzrrvDGBMAM10QsiSy,spotify:track:5TORlzrrvDGBMAM10QsiSy,https://api.spotify.com/v1/tracks/5TORlzrrvDGBMAM10QsiSy,https://api.spotify.com/v1/audio-analysis/5TORlzrrvDGBMAM10QsiSy,241573,4,Various Artists,Step Out
71,0.589,0.611,4,-6.993,0,0.0348,0.365,1.17e-05,0.193,0.555,169.926,audio_features,02PJgJCk2HIMFhSIasOh0Q,spotify:track:02PJgJCk2HIMFhSIasOh0Q,https://api.spotify.com/v1/tracks/02PJgJCk2HIMFhSIasOh0Q,https://api.spotify.com/v1/audio-analysis/02PJgJCk2HIMFhSIasOh0Q,226587,4,Kendra Morris,All Night
72,0.849,0.6,6,-5.682,0,0.0319,0.42,8.72e-06,0.108,0.965,110.02,audio_features,4nd8rHES5zOlFhwDxDdugW,spotify:track:4nd8rHES5zOlFhwDxDdugW,https://api.spotify.com/v1/tracks/4nd8rHES5zOlFhwDxDdugW,https://api.spotify.com/v1/audio-analysis/4nd8rHES5zOlFhwDxDdugW,218413,4,Mayer Hawthorne,The Walk
73,0.284,0.553,8,-9.934,1,0.0401,0.533,0.886,0.114,0.346,160.162,audio_features,3hAmFHDb2QysQY34tV1ii1,spotify:track:3hAmFHDb2QysQY34tV1ii1,https://api.spotify.com/v1/tracks/3hAmFHDb2QysQY34tV1ii1,https://api.spotify.com/v1/audio-analysis/3hAmFHDb2QysQY34tV1ii1,198573,4,Sóley,Ævintýr
74,0.441,0.765,5,-5.117,1,0.191,0.0594,0.62,0.596,0.726,173.713,audio_features,3tGeABnICZOXr8yUjGnTjz,spotify:track:3tGeABnICZOXr8yUjGnTjz,https://api.spotify.com/v1/tracks/3tGeABnICZOXr8yUjGnTjz,https://api.spotify.com/v1/audio-analysis/3tGeABnICZOXr8yUjGnTjz,129724,4,Mr.Troy,Blessed
75,0.628,0.207,7,-15.371,1,0.0483,0.956,0.745,0.118,0.593,92.349,audio_features,0stYusaZ57c7aSEJY9VX6Y,spotify:track:0stYusaZ57c7aSEJY9VX6Y,https://api.spotify.com/v1/tracks/0stYusaZ57c7aSEJY9VX6Y,https://api.spotify.com/v1/audio-analysis/0stYusaZ57c7aSEJY9VX6Y,160853,4,José González,Open Book
76,0.562,0.342,0,-15.524,0,0.0418,0.968,0.304,0.113,0.5,119.832,audio_features,7CLa6x8HlyEcgZhZcADRNO,spotify:track:7CLa6x8HlyEcgZhZcADRNO,https://api.spotify.com/v1/tracks/7CLa6x8HlyEcgZhZcADRNO,https://api.spotify.com/v1/audio-analysis/7CLa6x8HlyEcgZhZcADRNO,232440,4,Bon Iver,"Minnesota, WI"
77,0.684,0.299,7,-11.058,1,0.254,0.809,3.55e-06,0.324,0.431,182.001,audio_features,4bvC6ycBngTWvjqIQON0nf,spotify:track:4bvC6ycBngTWvjqIQON0nf,https://api.spotify.com/v1/tracks/4bvC6ycBngTWvjqIQON0nf,https://api.spotify.com/v1/audio-analysis/4bvC6ycBngTWvjqIQON0nf,182973,4,Luce,Vernis
78,0.388,0.225,10,-15.589,1,0.0313,0.855,0.0627,0.162,0.159,115.312,audio_features,4Bt1bolv73Tc5K9nw8v5cN,spotify:track:4Bt1bolv73Tc5K9nw8v5cN,https://api.spotify.com/v1/tracks/4Bt1bolv73Tc5K9nw8v5cN,https://api.spotify.com/v1/audio-analysis/4Bt1bolv73Tc5K9nw8v5cN,272133,4,Billy Paul,Billy's Back Home
79,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,audio_features,1qRA5BS78u3gME0loMl9AA,spotify:track:1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/tracks/1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/audio-analysis/1qRA5BS78u3gME0loMl9AA,153693,4,Buffalo Springfield,For What It's Worth
80,0.789,0.62,11,-8.809,0,0.0421,0.313,0.0434,0.117,0.494,93.034,audio_features,7H4cYx0XRBHTVKLfrJQyYF,spotify:track:7H4cYx0XRBHTVKLfrJQyYF,https://api.spotify.com/v1/tracks/7H4cYx0XRBHTVKLfrJQyYF,https://api.spotify.com/v1/audio-analysis/7H4cYx0XRBHTVKLfrJQyYF,250227,4,Lucas Santtana,Partículas de Amor
81,0.628,0.308,9,-11.431,1,0.108,0.673,0.0,0.0995,0.209,79.911,audio_features,18gX0r27pdgG9yTv2oqY6X,spotify:track:18gX0r27pdgG9yTv2oqY6X,https://api.spotify.com/v1/tracks/18gX0r27pdgG9yTv2oqY6X,https://api.spotify.com/v1/audio-analysis/18gX0r27pdgG9yTv2oqY6X,229427,4,HaBanot Nechama,So Far
82,0.308,0.389,7,-12.539,0,0.227,0.852,0.0627,0.201,0.228,69.187,audio_features,4yO47fiHPgjdfMY1lu61Z6,spotify:track:4yO47fiHPgjdfMY1lu61Z6,https://api.spotify.com/v1/tracks/4yO47fiHPgjdfMY1lu61Z6,https://api.spotify.com/v1/audio-analysis/4yO47fiHPgjdfMY1lu61Z6,195606,4,Kwamie Liv,5 Am
83,0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522,audio_features,5p3JunprHCxClJjOmcLV8G,spotify:track:5p3JunprHCxClJjOmcLV8G,https://api.spotify.com/v1/tracks/5p3JunprHCxClJjOmcLV8G,https://api.spotify.com/v1/audio-analysis/5p3JunprHCxClJjOmcLV8G,254173,4,Lou Reed,Walk On the Wild Side
84,0.721,0.797,4,-6.883,0,0.0591,0.187,0.0418,0.467,0.501,108.997,audio_features,0gKR9sAEj2QUJTqnZ072hl,spotify:track:0gKR9sAEj2QUJTqnZ072hl,https://api.spotify.com/v1/tracks/0gKR9sAEj2QUJTqnZ072hl,https://api.spotify.com/v1/audio-analysis/0gKR9sAEj2QUJTqnZ072hl,286700,4,Kazy Lambist,Doing Yoga (Original Mix)
85,0.732,0.552,5,-10.2,0,0.0267,0.0121,4.86e-05,0.113,0.664,126.972,audio_features,4G7TJz5SpRAKCCWC7MdYQQ,spotify:track:4G7TJz5SpRAKCCWC7MdYQQ,https://api.spotify.com/v1/tracks/4G7TJz5SpRAKCCWC7MdYQQ,https://api.spotify.com/v1/audio-analysis/4G7TJz5SpRAKCCWC7MdYQQ,190343,4,Asagaya,Elusive Delusive
86,0.612,0.649,11,-9.315,0,0.0356,0.105,0.00629,0.0962,0.457,75.029,audio_features,0KmbPTEQhdODK7sfFGS98F,spotify:track:0KmbPTEQhdODK7sfFGS98F,https://api.spotify.com/v1/tracks/0KmbPTEQhdODK7sfFGS98F,https://api.spotify.com/v1/audio-analysis/0KmbPTEQhdODK7sfFGS98F,230181,4,Fakear,Mount Silver
87,0.491,0.506,8,-6.854,0,0.0345,0.464,0.124,0.185,0.174,120.309,audio_features,2n2Q8emLreMSj6qi5AytfY,spotify:track:2n2Q8emLreMSj6qi5AytfY,https://api.spotify.com/v1/tracks/2n2Q8emLreMSj6qi5AytfY,https://api.spotify.com/v1/audio-analysis/2n2Q8emLreMSj6qi5AytfY,328275,4,Flødeklinikken,Min Tid
88,0.854,0.613,11,-8.085,0,0.112,0.098,0.684,0.0784,0.48,122.04,audio_features,5CUnaNi0nm1GorXjP9Qu0u,spotify:track:5CUnaNi0nm1GorXjP9Qu0u,https://api.spotify.com/v1/tracks/5CUnaNi0nm1GorXjP9Qu0u,https://api.spotify.com/v1/audio-analysis/5CUnaNi0nm1GorXjP9Qu0u,246470,4,Fakear,De La Luz
89,0.451,0.455,9,-6.606,0,0.0256,0.655,0.0,0.173,0.423,75.135,audio_features,1Zj13hcpF56Ymh1j6dwoCx,spotify:track:1Zj13hcpF56Ymh1j6dwoCx,https://api.spotify.com/v1/tracks/1Zj13hcpF56Ymh1j6dwoCx,https://api.spotify.com/v1/audio-analysis/1Zj13hcpF56Ymh1j6dwoCx,204733,4,Dalida,Bang Bang
90,0.79,0.61,11,-7.416,1,0.153,0.596,0.121,0.0984,0.869,109.975,audio_features,2W2VMx53iJZkdxbZK1o2og,spotify:track:2W2VMx53iJZkdxbZK1o2og,https://api.spotify.com/v1/tracks/2W2VMx53iJZkdxbZK1o2og,https://api.spotify.com/v1/audio-analysis/2W2VMx53iJZkdxbZK1o2og,184749,4,Various Artists,Mir-e Nowruz (Ramteen Remix)
91,0.514,0.111,5,-14.192,1,0.039,0.533,0.00088,0.128,0.0533,105.572,audio_features,4bYqOnDzT5OpmfA9apUxyj,spotify:track:4bYqOnDzT5OpmfA9apUxyj,https://api.spotify.com/v1/tracks/4bYqOnDzT5OpmfA9apUxyj,https://api.spotify.com/v1/audio-analysis/4bYqOnDzT5OpmfA9apUxyj,244533,4,CAN,She Brings the Rain
92,0.677,0.526,0,-10.289,1,0.0261,0.283,0.0282,0.115,0.701,114.011,audio_features,550Z8MoCCRXnAE83dxCqfz,spotify:track:550Z8MoCCRXnAE83dxCqfz,https://api.spotify.com/v1/tracks/550Z8MoCCRXnAE83dxCqfz,https://api.spotify.com/v1/audio-analysis/550Z8MoCCRXnAE83dxCqfz,207787,4,Frazey Ford,September Fields
93,0.547,0.695,9,-4.969,1,0.0337,0.108,0.00301,0.14,0.641,144.684,audio_features,2O99aywAVBhaPrsiJ6zbSS,spotify:track:2O99aywAVBhaPrsiJ6zbSS,https://api.spotify.com/v1/tracks/2O99aywAVBhaPrsiJ6zbSS,https://api.spotify.com/v1/audio-analysis/2O99aywAVBhaPrsiJ6zbSS,241987,4,Tame Impala,'Cause I'm A Man
94,0.438,0.376,11,-11.02,0,0.0311,0.687,0.00135,0.129,0.069,88.178,audio_features,240dr3rvRhWqqfqIXY2Bew,spotify:track:240dr3rvRhWqqfqIXY2Bew,https://api.spotify.com/v1/tracks/240dr3rvRhWqqfqIXY2Bew,https://api.spotify.com/v1/audio-analysis/240dr3rvRhWqqfqIXY2Bew,202347,4,The Staves,Open
95,0.558,0.47,7,-5.5,1,0.0316,0.68,0.914,0.532,0.427,118.06,audio_features,3JeT6Xcv6MlEHHylk8SKQ1,spotify:track:3JeT6Xcv6MlEHHylk8SKQ1,https://api.spotify.com/v1/tracks/3JeT6Xcv6MlEHHylk8SKQ1,https://api.spotify.com/v1/audio-analysis/3JeT6Xcv6MlEHHylk8SKQ1,238640,4,Bibio,lovers’ carvings
96,0.429,0.576,9,-10.939,1,0.0643,0.0479,0.0,0.098,0.14,139.278,audio_features,28c1PULig8Z3H1rr4q3oZf,spotify:track:28c1PULig8Z3H1rr4q3oZf,https://api.spotify.com/v1/tracks/28c1PULig8Z3H1rr4q3oZf,https://api.spotify.com/v1/audio-analysis/28c1PULig8Z3H1rr4q3oZf,280461,4,The Very Best,Hear Me
97,0.87,0.519,7,-9.992,1,0.19,0.083,0.00562,0.123,0.702,120.051,audio_features,5sded8jBFrW8RDUFXgGfZ0,spotify:track:5sded8jBFrW8RDUFXgGfZ0,https://api.spotify.com/v1/tracks/5sded8jBFrW8RDUFXgGfZ0,https://api.spotify.com/v1/audio-analysis/5sded8jBFrW8RDUFXgGfZ0,251884,4,Various Artists,La Madrague - Antis Remix
98,0.752,0.682,2,-7.425,1,0.178,0.244,0.00173,0.0842,0.778,77.966,audio_features,5kHSFEtrXMjXnqSrgdg4bx,spotify:track:5kHSFEtrXMjXnqSrgdg4bx,https://api.spotify.com/v1/tracks/5kHSFEtrXMjXnqSrgdg4bx,https://api.spotify.com/v1/audio-analysis/5kHSFEtrXMjXnqSrgdg4bx,219867,4,Hollie Cook,Milk & Honey
99,0.566,0.31,10,-13.572,1,0.0411,0.892,0.0779,0.114,0.698,200.092,audio_features,4x1nUSFFppEZZcfijHV1wy,spotify:track:4x1nUSFFppEZZcfijHV1wy,https://api.spotify.com/v1/tracks/4x1nUSFFppEZZcfijHV1wy,https://api.spotify.com/v1/audio-analysis/4x1nUSFFppEZZcfijHV1wy,176795,3,I Am Oak,On Trees And Birds And Fire
100,0.552,0.557,4,-8.88,0,0.0501,0.151,0.00231,0.102,0.225,88.62,audio_features,63DHwD3HmEqzbTC8je1zZq,spotify:track:63DHwD3HmEqzbTC8je1zZq,https://api.spotify.com/v1/tracks/63DHwD3HmEqzbTC8je1zZq,https://api.spotify.com/v1/audio-analysis/63DHwD3HmEqzbTC8je1zZq,217652,4,GOSTO,My Bad
101,0.727,0.628,4,-7.055,0,0.196,0.0787,2.52e-05,0.102,0.299,76.044,audio_features,3jCb9JZx9J3N8sRgKRLRY0,spotify:track:3jCb9JZx9J3N8sRgKRLRY0,https://api.spotify.com/v1/tracks/3jCb9JZx9J3N8sRgKRLRY0,https://api.spotify.com/v1/audio-analysis/3jCb9JZx9J3N8sRgKRLRY0,280799,4,Jill Scott,A Long Walk - 2020 Remastered
102,0.507,0.285,5,-11.608,1,0.0685,0.799,0.0,0.0656,0.513,85.541,audio_features,4ghGNRGoPlSxDFV5gwrOIP,spotify:track:4ghGNRGoPlSxDFV5gwrOIP,https://api.spotify.com/v1/tracks/4ghGNRGoPlSxDFV5gwrOIP,https://api.spotify.com/v1/audio-analysis/4ghGNRGoPlSxDFV5gwrOIP,221693,4,HaBanot Nechama,הכל כשורה
103,0.479,0.411,2,-9.323,0,0.0295,0.789,0.00107,0.12,0.295,136.084,audio_features,6xSiS6hUdifH1nbAajErqp,spotify:track:6xSiS6hUdifH1nbAajErqp,https://api.spotify.com/v1/tracks/6xSiS6hUdifH1nbAajErqp,https://api.spotify.com/v1/audio-analysis/6xSiS6hUdifH1nbAajErqp,279093,3,Amine Bouhafa,Timbuktu Fasso
104,0.469,0.538,8,-13.559,1,0.0571,0.305,0.00012,0.37,0.886,196.605,audio_features,5LxvwujISqiB8vpRYv887S,spotify:track:5LxvwujISqiB8vpRYv887S,https://api.spotify.com/v1/tracks/5LxvwujISqiB8vpRYv887S,https://api.spotify.com/v1/audio-analysis/5LxvwujISqiB8vpRYv887S,176333,4,The Jackson 5,I Want You Back
105,0.794,0.652,3,-5.101,1,0.0253,0.333,0.44,0.111,0.53,91.003,audio_features,24LWDtqL3IixHymFb4vPW0,spotify:track:24LWDtqL3IixHymFb4vPW0,https://api.spotify.com/v1/tracks/24LWDtqL3IixHymFb4vPW0,https://api.spotify.com/v1/audio-analysis/24LWDtqL3IixHymFb4vPW0,273851,4,Degiheugi,Le temps est bon
106,0.721,0.813,9,-7.763,1,0.0321,0.0489,0.00238,0.153,0.161,113.002,audio_features,4K1gaUG8NTnIqWrsLfXf1B,spotify:track:4K1gaUG8NTnIqWrsLfXf1B,https://api.spotify.com/v1/tracks/4K1gaUG8NTnIqWrsLfXf1B,https://api.spotify.com/v1/audio-analysis/4K1gaUG8NTnIqWrsLfXf1B,225257,4,Fakear,La lune rousse
107,0.807,0.543,2,-7.483,0,0.203,0.141,0.86,0.108,0.362,157.037,audio_features,5eXQ1TwlcoKp5znwG1XfWg,spotify:track:5eXQ1TwlcoKp5znwG1XfWg,https://api.spotify.com/v1/tracks/5eXQ1TwlcoKp5znwG1XfWg,https://api.spotify.com/v1/audio-analysis/5eXQ1TwlcoKp5znwG1XfWg,229793,4,Fakear,Neptune
108,0.628,0.728,2,-6.373,1,0.0373,0.000931,0.185,0.138,0.337,152.986,audio_features,58Q4VFrsgMDge0LocHVkuw,spotify:track:58Q4VFrsgMDge0LocHVkuw,https://api.spotify.com/v1/tracks/58Q4VFrsgMDge0LocHVkuw,https://api.spotify.com/v1/audio-analysis/58Q4VFrsgMDge0LocHVkuw,212334,4,Fakear,Darjeeling
109,0.541,0.787,4,-6.018,0,0.439,0.554,0.0,0.238,0.243,199.987,audio_features,6OIEOuWWAbUiHEJKNh52bo,spotify:track:6OIEOuWWAbUiHEJKNh52bo,https://api.spotify.com/v1/tracks/6OIEOuWWAbUiHEJKNh52bo,https://api.spotify.com/v1/audio-analysis/6OIEOuWWAbUiHEJKNh52bo,185500,4,Fakear,Morning in Japan
110,0.552,0.883,10,-5.61,0,0.0355,0.209,4.91e-06,0.0912,0.745,99.967,audio_features,7f7CxGj0kzfwT1SjciL3ft,spotify:track:7f7CxGj0kzfwT1SjciL3ft,https://api.spotify.com/v1/tracks/7f7CxGj0kzfwT1SjciL3ft,https://api.spotify.com/v1/audio-analysis/7f7CxGj0kzfwT1SjciL3ft,181773,4,Jungle,Busy Earnin'
111,0.649,0.878,5,-7.753,0,0.0428,0.277,0.162,0.424,0.645,109.989,audio_features,4Z3pwfHNEp40Fa6iqAaPf8,spotify:track:4Z3pwfHNEp40Fa6iqAaPf8,https://api.spotify.com/v1/tracks/4Z3pwfHNEp40Fa6iqAaPf8,https://api.spotify.com/v1/audio-analysis/4Z3pwfHNEp40Fa6iqAaPf8,196053,4,Jungle,The Heat
112,0.703,0.237,5,-14.281,1,0.0547,0.853,0.623,0.0924,0.179,107.992,audio_features,4UKLxwpHwszcIC3gQpkD1i,spotify:track:4UKLxwpHwszcIC3gQpkD1i,https://api.spotify.com/v1/tracks/4UKLxwpHwszcIC3gQpkD1i,https://api.spotify.com/v1/audio-analysis/4UKLxwpHwszcIC3gQpkD1i,173627,4,Jungle,Drops
113,0.622,0.647,10,-7.511,0,0.0301,0.022,0.00111,0.109,0.277,108.003,audio_features,3naM0aExICteWgsNwcPBHh,spotify:track:3naM0aExICteWgsNwcPBHh,https://api.spotify.com/v1/tracks/3naM0aExICteWgsNwcPBHh,https://api.spotify.com/v1/audio-analysis/3naM0aExICteWgsNwcPBHh,195294,4,Jungle,Julia
114,0.507,0.297,2,-14.011,0,0.0492,0.978,0.196,0.366,0.384,108.794,audio_features,5XZ1SSsmGc3pFreEkGpdvH,spotify:track:5XZ1SSsmGc3pFreEkGpdvH,https://api.spotify.com/v1/tracks/5XZ1SSsmGc3pFreEkGpdvH,https://api.spotify.com/v1/audio-analysis/5XZ1SSsmGc3pFreEkGpdvH,181962,3,Rodrigo y Gabriela,La Salle des pas perdus
115,0.78,0.687,11,-5.117,0,0.0463,0.00899,2.56e-05,0.228,0.416,123.002,audio_features,0QOLRjLAlWNAzM0F2b0xEv,spotify:track:0QOLRjLAlWNAzM0F2b0xEv,https://api.spotify.com/v1/tracks/0QOLRjLAlWNAzM0F2b0xEv,https://api.spotify.com/v1/audio-analysis/0QOLRjLAlWNAzM0F2b0xEv,228027,4,Selah Sue,Crazy Vibes
116,0.64,0.694,6,-5.533,1,0.0649,0.118,0.00172,0.121,0.479,90.045,audio_features,7IdTIjPXUc7bJQyabnmQiT,spotify:track:7IdTIjPXUc7bJQyabnmQiT,https://api.spotify.com/v1/tracks/7IdTIjPXUc7bJQyabnmQiT,https://api.spotify.com/v1/audio-analysis/7IdTIjPXUc7bJQyabnmQiT,219240,4,AlunaGeorge,"Your Drums, Your Love"
117,0.727,0.674,8,-6.476,0,0.123,0.0389,0.00171,0.284,0.749,98.036,audio_features,3yt1SZoikmwefM5UNFJmD3,spotify:track:3yt1SZoikmwefM5UNFJmD3,https://api.spotify.com/v1/tracks/3yt1SZoikmwefM5UNFJmD3,https://api.spotify.com/v1/audio-analysis/3yt1SZoikmwefM5UNFJmD3,170392,4,Kraked Unit,Chinese Puzzle - 20SYL Remix
118,0.255,0.393,5,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426,audio_features,10nyNJ6zNy2YVYLrcwLccB,spotify:track:10nyNJ6zNy2YVYLrcwLccB,https://api.spotify.com/v1/tracks/10nyNJ6zNy2YVYLrcwLccB,https://api.spotify.com/v1/audio-analysis/10nyNJ6zNy2YVYLrcwLccB,229120,4,Radiohead,No Surprises
119,0.787,0.83,1,-3.078,1,0.0307,0.0642,0.389,0.0683,0.946,97.995,audio_features,5epszgVX6xIOgNdGOQbTmg,spotify:track:5epszgVX6xIOgNdGOQbTmg,https://api.spotify.com/v1/tracks/5epszgVX6xIOgNdGOQbTmg,https://api.spotify.com/v1/audio-analysis/5epszgVX6xIOgNdGOQbTmg,221427,4,Kraked Unit,Chinese Puzzle - Générique de fin
120,0.697,0.629,6,-6.976,0,0.0328,0.00513,0.387,0.153,0.17,97.972,audio_features,7jKp4Yl1p89ByCMOjh2fHR,spotify:track:7jKp4Yl1p89ByCMOjh2fHR,https://api.spotify.com/v1/tracks/7jKp4Yl1p89ByCMOjh2fHR,https://api.spotify.com/v1/audio-analysis/7jKp4Yl1p89ByCMOjh2fHR,253707,4,Roudoudou,Peace and tranquility to earth
121,0.947,0.45,7,-10.933,1,0.043,0.0754,0.000297,0.108,0.738,120.013,audio_features,6t7l5pp8OWQESVp8mv1hFO,spotify:track:6t7l5pp8OWQESVp8mv1hFO,https://api.spotify.com/v1/tracks/6t7l5pp8OWQESVp8mv1hFO,https://api.spotify.com/v1/audio-analysis/6t7l5pp8OWQESVp8mv1hFO,219000,4,Artenvielfalt,I'm Done
122,0.605,0.526,10,-8.188,0,0.0289,0.451,0.546,0.293,0.706,79.998,audio_features,63Sh6OLSpYfX1fe3f8jbrZ,spotify:track:63Sh6OLSpYfX1fe3f8jbrZ,https://api.spotify.com/v1/tracks/63Sh6OLSpYfX1fe3f8jbrZ,https://api.spotify.com/v1/audio-analysis/63Sh6OLSpYfX1fe3f8jbrZ,217147,4,Orelha Negra,M.I.R.I.A.M
123,0.672,0.506,2,-12.013,0,0.137,0.589,2.38e-05,0.0925,0.5,79.974,audio_features,1xCkZYGKDv7ELjSlIKedOy,spotify:track:1xCkZYGKDv7ELjSlIKedOy,https://api.spotify.com/v1/tracks/1xCkZYGKDv7ELjSlIKedOy,https://api.spotify.com/v1/audio-analysis/1xCkZYGKDv7ELjSlIKedOy,225000,4,Various Artists,No Diggity
124,0.516,0.726,6,-7.301,0,0.0611,0.158,0.0386,0.0956,0.481,119.531,audio_features,5FH2dK89RFAs293DDuV31z,spotify:track:5FH2dK89RFAs293DDuV31z,https://api.spotify.com/v1/tracks/5FH2dK89RFAs293DDuV31z,https://api.spotify.com/v1/audio-analysis/5FH2dK89RFAs293DDuV31z,3250760,4,The Avener,The Wanderings of The Avener - Continuous Mix
125,0.63,0.834,3,-5.08,0,0.0559,0.179,0.0,0.242,0.72,139.973,audio_features,2eFaBI0TvY15EFkTeUan44,spotify:track:2eFaBI0TvY15EFkTeUan44,https://api.spotify.com/v1/tracks/2eFaBI0TvY15EFkTeUan44,https://api.spotify.com/v1/audio-analysis/2eFaBI0TvY15EFkTeUan44,219593,4,Aṣa,Be My Man
126,0.611,0.566,3,-8.038,1,0.0795,0.463,0.000616,0.133,0.637,79.972,audio_features,58QhVAZF55n5qbCSig9WBb,spotify:track:58QhVAZF55n5qbCSig9WBb,https://api.spotify.com/v1/tracks/58QhVAZF55n5qbCSig9WBb,https://api.spotify.com/v1/audio-analysis/58QhVAZF55n5qbCSig9WBb,232680,4,MØ,Pilgrim
127,0.281,0.169,2,-13.873,0,0.0307,0.755,0.416,0.138,0.155,138.267,audio_features,4vqp9GaO7RVkinyrYY5W6R,spotify:track:4vqp9GaO7RVkinyrYY5W6R,https://api.spotify.com/v1/tracks/4vqp9GaO7RVkinyrYY5W6R,https://api.spotify.com/v1/audio-analysis/4vqp9GaO7RVkinyrYY5W6R,286053,3,Patrick Watson,Lighthouse
128,0.737,0.863,11,-9.703,1,0.0421,0.158,0.00107,0.367,0.821,122.995,audio_features,55frPzCdPGjCIZF3oZVFCV,spotify:track:55frPzCdPGjCIZF3oZVFCV,https://api.spotify.com/v1/tracks/55frPzCdPGjCIZF3oZVFCV,https://api.spotify.com/v1/audio-analysis/55frPzCdPGjCIZF3oZVFCV,316880,4,St Germain,Real Blues
129,0.574,0.542,4,-7.773,0,0.138,0.0227,0.868,0.288,0.383,82.427,audio_features,6Ns2JyCa5xtANadq8gJ67u,spotify:track:6Ns2JyCa5xtANadq8gJ67u,https://api.spotify.com/v1/tracks/6Ns2JyCa5xtANadq8gJ67u,https://api.spotify.com/v1/audio-analysis/6Ns2JyCa5xtANadq8gJ67u,116758,4,Onra,Ms. Ho
130,0.768,0.943,6,-0.841,1,0.175,0.465,0.00173,0.239,0.755,93.844,audio_features,6BBMTq9i28Av9sec7BDalt,spotify:track:6BBMTq9i28Av9sec7BDalt,https://api.spotify.com/v1/tracks/6BBMTq9i28Av9sec7BDalt,https://api.spotify.com/v1/audio-analysis/6BBMTq9i28Av9sec7BDalt,150935,4,Onra,The Anthem - Unreleased Extended Version
131,0.408,0.722,7,-1.927,1,0.052,0.00269,0.0,0.317,0.292,179.996,audio_features,0KSauoDHUIG8QAdINb2Txz,spotify:track:0KSauoDHUIG8QAdINb2Txz,https://api.spotify.com/v1/tracks/0KSauoDHUIG8QAdINb2Txz,https://api.spotify.com/v1/audio-analysis/0KSauoDHUIG8QAdINb2Txz,192147,4,Onra,I Wanna Go Back
132,0.496,0.717,2,-3.294,1,0.0742,0.79,0.0,0.353,0.534,89.906,audio_features,5RXIwfikwiw8uERi7l98H9,spotify:track:5RXIwfikwiw8uERi7l98H9,https://api.spotify.com/v1/tracks/5RXIwfikwiw8uERi7l98H9,https://api.spotify.com/v1/audio-analysis/5RXIwfikwiw8uERi7l98H9,134293,4,Onra,Relax in Mui Ne
133,0.638,0.395,4,-11.299,0,0.1,0.724,0.569,0.0761,0.316,78.516,audio_features,2RcanAJpudPNDkyIe9DzKS,spotify:track:2RcanAJpudPNDkyIe9DzKS,https://api.spotify.com/v1/tracks/2RcanAJpudPNDkyIe9DzKS,https://api.spotify.com/v1/audio-analysis/2RcanAJpudPNDkyIe9DzKS,344347,4,D'Angelo,Really Love
134,0.761,0.709,8,-6.976,0,0.0547,0.227,2.29e-06,0.289,0.777,119.997,audio_features,6rQi85JWh2LcMLwc4SFZOp,spotify:track:6rQi85JWh2LcMLwc4SFZOp,https://api.spotify.com/v1/tracks/6rQi85JWh2LcMLwc4SFZOp,https://api.spotify.com/v1/audio-analysis/6rQi85JWh2LcMLwc4SFZOp,183480,4,Broken Back,Happiest Man on Earth - Radio Edit
135,0.564,0.689,6,-6.731,0,0.0371,0.549,0.775,0.685,0.315,82.983,audio_features,5IAExP6GYabtfwK72JkXBk,spotify:track:5IAExP6GYabtfwK72JkXBk,https://api.spotify.com/v1/tracks/5IAExP6GYabtfwK72JkXBk,https://api.spotify.com/v1/audio-analysis/5IAExP6GYabtfwK72JkXBk,202733,4,Wax Tailor,Que Sera - Phonovisions Symphonic Version
136,0.566,0.408,4,-8.972,1,0.036,0.838,1.04e-05,0.108,0.235,146.61,audio_features,7miPR7yflY4kvhVBfEyTzp,spotify:track:7miPR7yflY4kvhVBfEyTzp,https://api.spotify.com/v1/tracks/7miPR7yflY4kvhVBfEyTzp,https://api.spotify.com/v1/audio-analysis/7miPR7yflY4kvhVBfEyTzp,169693,4,King Krule,Easy Easy
